TOT_POP,Bachelor's degree or higher 2014-18,Population Aged 60+,STATE_FIPS,anycondition_number,Total Hospitals (2019)
75448.0,10739.0,18230.0,26.0,27297.0,1.086895197
3028.0,299.0,955.0,48.0,1348.0,0.055175686
33888.0,3605.0,5103.0,20.0,11744.0,1.617868422
31333.0,4961.0,6690.0,28.0,12662.0,1.03865255
679.0,134.0,262.0,30.0,227.0,0.035793863
34066.0,4969.0,9988.0,51.0,13954.0,0.383946577
36242.0,4424.0,8053.0,21.0,13636.0,0.851626599
21737.0,1846.0,5494.0,5.0,8209.0,0.634693786
11627.0,793.0,2403.0,51.0,5324.0,0.131044057
15128.0,2507.0,3910.0,18.0,5673.0,0.298405918
70503.0,7444.0,17039.0,12.0,27348.0,0.718292763
19680.0,2235.0,5151.0,1.0,8891.0,0.406655577
2313.0,399.0,667.0,38.0,864.0,0.118681397
11950.0,2068.0,3564.0,20.0,4457.0,0.570512501
6993.0,960.0,2030.0,19.0,2563.0,0.261449965
27611.0,2082.0,6079.0,18.0,10882.0,0.544638142
2849.0,375.0,782.0,20.0,1099.0,0.136015909
28616.0,3924.0,6333.0,13.0,11266.0,0.394441738
78727.0,10878.0,16257.0,5.0,30443.0,2.29873201
23974.0,1643.0,5793.0,5.0,9903.0,0.700011447
9509.0,732.0,3794.0,29.0,4323.0,0.189358865
927781.0,206823.0,122430.0,13.0,258567.0,12.7884942
33466.0,4099.0,8300.0,26.0,12841.0,0.482107341
62190.0,5458.0,12138.0,22.0,24383.0,2.108597938
63968.0,5673.0,14301.0,26.0,26937.0,0.921515639
216072.0,33943.0,41495.0,12.0,71512.0,2.201366663
140799.0,35257.0,32694.0,34.0,38332.0,1.29600854
9764.0,1861.0,2258.0,49.0,2868.0,0.166794839
2232.0,437.0,851.0,38.0,839.0,0.114525239
229577.0,39315.0,56184.0,36.0,88022.0,1.950126621
150921.0,39454.0,31539.0,9.0,41783.0,1.351784172
9547.0,1393.0,2548.0,19.0,3374.0,0.35693734
29163.0,4294.0,8442.0,24.0,10484.0,0.241306975
14755.0,1433.0,3372.0,47.0,6790.0,0.250638478
29979.0,3173.0,7248.0,39.0,13108.0,0.497536666
31756.0,3432.0,8189.0,47.0,13404.0,0.539429041
25339.0,4058.0,4911.0,29.0,8559.0,0.504591891
15479.0,1469.0,4085.0,18.0,5622.0,0.305329535
9699.0,1371.0,3002.0,19.0,3568.0,0.362620222
33338.0,4536.0,6441.0,1.0,13764.0,0.6888762
52005.0,4629.0,13212.0,37.0,22464.0,0.560937322
12159.0,993.0,3375.0,48.0,4960.0,0.221559172
7584.0,925.0,2153.0,48.0,3059.0,0.138194322
6544.0,1010.0,1735.0,31.0,2284.0,0.315452286
14089.0,1561.0,4105.0,54.0,6651.0,0.43690886
2105.0,314.0,537.0,20.0,747.0,0.100496135
251423.0,61933.0,58099.0,42.0,73538.0,3.906687171
10980.0,1125.0,2839.0,27.0,3663.0,0.248514617
20327.0,2143.0,5172.0,18.0,7191.0,0.400958296
19964.0,1691.0,3119.0,49.0,5441.0,0.341037707
42214.0,7017.0,12041.0,8.0,12804.0,0.659644242
566719.0,142568.0,81426.0,48.0,160153.0,10.32665451
756558.0,218302.0,121505.0,13.0,233458.0,10.42836358
58504.0,5354.0,13292.0,39.0,21828.0,0.970942497
32006.0,3369.0,8315.0,18.0,12868.0,0.631331294
10155.0,1624.0,2619.0,20.0,3230.0,0.484816272
3183.0,314.0,1025.0,20.0,1254.0,0.151961614
29144.0,7181.0,4113.0,51.0,8096.0,0.328472349
5319.0,715.0,1333.0,40.0,1816.0,0.16861823
147929.0,20044.0,61636.0,12.0,59248.0,1.507117855
15028.0,1713.0,3491.0,27.0,4942.0,0.340134578
10726.0,1387.0,2755.0,31.0,3769.0,0.517044807
14529.0,1130.0,2966.0,21.0,6060.0,0.341407286
27245.0,1802.0,5531.0,12.0,10366.0,0.277575228
8985.0,607.0,2289.0,5.0,4256.0,0.262350999
30785.0,4273.0,9258.0,54.0,13562.0,0.954662449
13111.0,892.0,3120.0,21.0,5373.0,0.308086649
22000.0,3334.0,5458.0,19.0,6617.0,0.822522413
73703.0,17403.0,8478.0,20.0,20531.0,3.518701496
2249.0,267.0,661.0,48.0,943.0,0.040980885
33976.0,4782.0,8786.0,17.0,12893.0,0.498663536
8239.0,775.0,1834.0,21.0,3268.0,0.193602769
13346.0,1132.0,3484.0,47.0,5769.0,0.226704244
8843.0,766.0,1896.0,48.0,3304.0,0.161135599
5080.0,838.0,1314.0,49.0,1601.0,0.086779781
48560.0,8849.0,12444.0,36.0,16219.0,0.412489704
28108.0,6241.0,5865.0,51.0,9284.0,0.316795937
323196.0,130437.0,57302.0,24.0,80251.0,2.674260159
6962.0,611.0,1327.0,38.0,2433.0,0.357224334
71385.0,6085.0,15782.0,1.0,28324.0,1.475056318
99920.0,16695.0,22026.0,51.0,37403.0,1.126165149
22082.0,1662.0,4650.0,40.0,9666.0,0.700024017
10218.0,771.0,2710.0,40.0,4236.0,0.323921991
10447.0,1130.0,2568.0,46.0,3462.0,0.674966421
7020.0,710.0,2036.0,19.0,2692.0,0.262459424
75457.0,12796.0,19681.0,51.0,26765.0,0.850450797
3023.0,488.0,944.0,20.0,1111.0,0.144322953
36354.0,4132.0,9352.0,48.0,14733.0,0.66243623
15878.0,2629.0,5285.0,55.0,6232.0,0.363249213
18507.0,1193.0,4208.0,13.0,7044.0,0.255099708
22980.0,2007.0,4565.0,48.0,8124.0,0.418737541
27046.0,3841.0,7271.0,42.0,10524.0,0.420248988
350611.0,74511.0,103773.0,42.0,119878.0,5.447900533
1560.0,242.0,442.0,20.0,591.0,0.074476946
138371.0,23302.0,26729.0,48.0,47252.0,2.521372163
43208.0,7388.0,10444.0,55.0,15207.0,0.988491749
37964.0,6747.0,10617.0,27.0,12831.0,0.859254
54764.0,6272.0,7093.0,37.0,18118.0,0.590696501
19964.0,2462.0,5125.0,20.0,7390.0,0.953113939
8758.0,1129.0,3035.0,16.0,3649.0,0.22466549
49455.0,5976.0,11948.0,36.0,17543.0,0.420092222
30623.0,3219.0,5043.0,49.0,8920.0,0.523121503
6162.0,1024.0,1756.0,30.0,1820.0,0.324833264
379611.0,74546.0,90330.0,41.0,131780.0,5.525616047
105779.0,24010.0,24579.0,34.0,31517.0,0.973660945
7106.0,751.0,1641.0,28.0,3536.0,0.235555645
40439.0,5443.0,7818.0,47.0,14308.0,0.686924392
15888.0,1466.0,4012.0,21.0,6826.0,0.373341521
533670.0,122918.0,102558.0,37.0,185177.0,5.756281528
3468.0,350.0,601.0,46.0,1164.0,0.22406275
48342.0,5607.0,9487.0,5.0,19099.0,1.411527212
3758.0,470.0,904.0,48.0,1326.0,0.068477619
12440.0,1657.0,3913.0,27.0,4405.0,0.281559366
8457.0,761.0,1621.0,12.0,3581.0,0.086160899
10712.0,1787.0,3061.0,19.0,3720.0,0.40049364
9063.0,1041.0,1891.0,30.0,2879.0,0.477761095
6899.0,1105.0,1733.0,20.0,2246.0,0.329369519
85832.0,16633.0,21894.0,12.0,30936.0,0.874466397
1436888.0,305581.0,257269.0,12.0,476128.0,14.63918204
6123.0,588.0,1681.0,40.0,2705.0,0.194105926
17270.0,1967.0,5181.0,48.0,6485.0,0.31469092
43226.0,5082.0,9197.0,18.0,13530.0,0.852650332
8424.0,1342.0,2273.0,46.0,2793.0,0.54426315
44153.0,4219.0,9429.0,1.0,18925.0,0.912350796
32587.0,2259.0,5168.0,48.0,13037.0,0.593794615
371574.0,59146.0,94437.0,39.0,140989.0,6.166706332
47536.0,6315.0,12688.0,36.0,17783.0,0.403791404
132408.0,23964.0,28271.0,19.0,40323.0,4.950388528
81244.0,14060.0,18979.0,51.0,26907.0,0.915674153
71818.0,5189.0,14107.0,4.0,25089.0,0.831175158
11512.0,984.0,3044.0,5.0,5012.0,0.336136305
78747.0,16267.0,21440.0,51.0,26820.0,0.887531295
8285.0,581.0,2560.0,54.0,3963.0,0.256923125
211342.0,41472.0,35521.0,37.0,65329.0,2.279581109
11012.0,1108.0,1811.0,47.0,4394.0,0.187057331
116748.0,26740.0,35451.0,37.0,40225.0,1.259269503
2210.0,431.0,1144.0,51.0,951.0,0.024908176
98892.0,28027.0,22683.0,36.0,28865.0,0.840031544
10772.0,1363.0,2881.0,31.0,3552.0,0.519262228
25391.0,2346.0,4769.0,13.0,9420.0,0.349988474
210433.0,35799.0,52917.0,36.0,74186.0,1.787509181
10787.0,1806.0,3817.0,26.0,4873.0,0.155396279
2667.0,322.0,666.0,20.0,1015.0,0.127326932
203112.0,28968.0,39284.0,22.0,79791.0,6.886662555
45592.0,3666.0,8918.0,13.0,16696.0,0.628438206
6055.0,877.0,2057.0,20.0,2366.0,0.289075581
163861.0,38701.0,40477.0,44.0,53872.0,1.704762535
32955.0,5251.0,7478.0,13.0,11176.0,0.454250331
2192.0,300.0,735.0,38.0,828.0,0.112472815
828604.0,280456.0,190034.0,42.0,242893.0,12.87510139
9280.0,1624.0,2394.0,31.0,2923.0,0.447340649
405905.0,119670.0,82073.0,45.0,126793.0,5.508801216
28606.0,2805.0,6249.0,28.0,10746.0,0.948255668
253956.0,62062.0,53295.0,24.0,87560.0,2.101339166
6214.0,779.0,1617.0,31.0,2191.0,0.299544698
40003.0,5745.0,8490.0,51.0,13654.0,0.450860533
34810.0,3675.0,8246.0,37.0,14888.0,0.375468286
3952.0,565.0,1162.0,40.0,1513.0,0.125282806
15761.0,2170.0,4425.0,19.0,5714.0,0.589262534
3829.0,584.0,1265.0,38.0,1368.0,0.196468253
34786.0,5189.0,10528.0,54.0,15760.0,1.078736006
13901.0,1950.0,4436.0,26.0,5821.0,0.200256205
12045.0,2508.0,1842.0,49.0,2838.0,0.205760327
38247.0,6961.0,8264.0,40.0,14207.0,1.212472537
2084931.0,405976.0,306980.0,48.0,660059.0,37.99124805
770517.0,172885.0,161771.0,21.0,280959.0,18.10586536
166436.0,25881.0,35388.0,37.0,65202.0,1.795215156
17360.0,2118.0,4908.0,17.0,6564.0,0.254791588
67427.0,12940.0,12070.0,27.0,22322.0,1.526101555
23785.0,1666.0,6170.0,54.0,11281.0,0.737587993
28977.0,3163.0,6475.0,40.0,11471.0,0.918603203
18760.0,1350.0,3234.0,48.0,6265.0,0.341841439
265429.0,50736.0,62613.0,34.0,85577.0,2.443186747
35470.0,7328.0,11792.0,55.0,11900.0,0.811465523
124806.0,22472.0,19658.0,5.0,41457.0,3.644182393
58533.0,9378.0,13154.0,2.0,18050.0,1.666842501
134585.0,17195.0,33970.0,39.0,51283.0,2.233595924
76351.0,15304.0,15514.0,18.0,26077.0,1.506054354
34371.0,5644.0,9157.0,27.0,10687.0,0.777932231
63227.0,10833.0,14878.0,36.0,22143.0,0.537077564
111729.0,22814.0,24271.0,46.0,35239.0,7.218658294
1388.0,203.0,324.0,48.0,491.0,0.025291893
11097.0,1756.0,3343.0,27.0,3428.0,0.251162724
1358343.0,425087.0,318040.0,36.0,364073.0,11.53835465
25111.0,3519.0,6857.0,27.0,8571.0,0.568347044
56811.0,11911.0,11916.0,54.0,20549.0,1.761745279
317646.0,52544.0,82489.0,42.0,115840.0,4.93568032
426718.0,113751.0,174026.0,12.0,153224.0,4.347452607
14029.0,2075.0,4452.0,37.0,5842.0,0.151319867
315534.0,55164.0,68143.0,12.0,113707.0,3.214697085
5229.0,881.0,1351.0,46.0,1769.0,0.337838558
6495.0,990.0,1753.0,46.0,2153.0,0.419633091
11586.0,1869.0,3032.0,30.0,3341.0,0.610762446
127185.0,21240.0,23653.0,22.0,46051.0,4.312301474
94347.0,9026.0,11049.0,53.0,24972.0,1.151857101
45507.0,5498.0,11491.0,37.0,16929.0,0.490848471
19790.0,3213.0,4889.0,46.0,6149.0,1.278604907
5248.0,387.0,1372.0,48.0,1972.0,0.095628138
45108.0,7405.0,13673.0,27.0,16331.0,1.020946935
185287.0,29167.0,40210.0,12.0,67489.0,1.887725503
30250.0,5708.0,8372.0,30.0,9719.0,1.594645606
11237.0,1082.0,2584.0,51.0,4814.0,0.126648497
38165.0,4320.0,9084.0,39.0,15439.0,0.633392937
23428.0,4915.0,4867.0,41.0,6920.0,0.341017865
20083.0,1555.0,3746.0,31.0,6790.0,0.968097227
83770.0,12375.0,18644.0,37.0,27755.0,0.903561571
342776.0,124635.0,50139.0,8.0,67003.0,5.356284997
11758.0,772.0,3398.0,47.0,5104.0,0.199729395
3957.0,662.0,1423.0,38.0,1519.0,0.203036008
13665.0,1520.0,3906.0,17.0,5381.0,0.200560314
8233.0,1337.0,2233.0,20.0,2909.0,0.393056855
16239.0,2283.0,3866.0,38.0,5420.0,0.833232686
33701.0,3526.0,8417.0,5.0,12164.0,0.984027938
42733.0,6863.0,11078.0,37.0,14247.0,0.460927499
1432132.0,183134.0,243010.0,36.0,470890.0,12.16515042
9395.0,935.0,3278.0,29.0,4117.0,0.18708871
28355.0,2492.0,5367.0,12.0,10622.0,0.288884037
37620.0,3952.0,9723.0,17.0,13965.0,0.552146286
144447.0,24204.0,23558.0,40.0,43194.0,4.579130928
17276.0,1800.0,3805.0,47.0,6761.0,0.2934619
116854.0,20381.0,20000.0,16.0,32431.0,2.997609177
16390.0,1805.0,4188.0,40.0,6420.0,0.519581271
272608.0,54780.0,44616.0,5.0,84302.0,7.95981983
93503.0,11885.0,17821.0,13.0,31082.0,1.288841411
769545.0,273630.0,161619.0,6.0,200387.0,6.984006389
330086.0,118226.0,49209.0,18.0,86962.0,6.511079849
4795.0,188.0,822.0,48.0,2097.0,0.087373651
65711.0,9177.0,11946.0,48.0,24062.0,1.19737435
10027.0,752.0,2367.0,28.0,4849.0,0.332383401
1522.0,170.0,422.0,48.0,563.0,0.027733618
19688.0,1162.0,4587.0,47.0,8132.0,0.334433775
7051.0,561.0,1751.0,28.0,3422.0,0.233732459
16999.0,1417.0,4020.0,51.0,7157.0,0.191590086
11811.0,1626.0,2710.0,19.0,3706.0,0.441582373
994400.0,123407.0,157757.0,6.0,292272.0,9.024678158
18717.0,1724.0,3849.0,28.0,7420.0,0.620446806
33680.0,6200.0,7544.0,20.0,10110.0,1.607938163
6947.0,1040.0,2133.0,38.0,2614.0,0.356454675
16736.0,3994.0,4577.0,30.0,4616.0,0.882247565
10438.0,1110.0,2835.0,5.0,4402.0,0.30477682
35761.0,4014.0,9046.0,17.0,13278.0,0.524861864
108047.0,16975.0,24432.0,36.0,41744.0,0.917798085
22400.0,1813.0,4773.0,1.0,9190.0,0.462860006
2474.0,701.0,727.0,2.0,785.0,0.070452024
4514.0,482.0,1341.0,32.0,1994.0,0.065454958
9708.0,701.0,2334.0,13.0,4320.0,0.133814663
10138.0,945.0,2371.0,1.0,4853.0,0.209485479
30757.0,2710.0,9532.0,26.0,13367.0,0.443081799
7336.0,697.0,1303.0,20.0,2456.0,0.350232612
180040.0,27995.0,47900.0,6.0,52083.0,1.633953193
65346.0,11302.0,16639.0,21.0,26135.0,1.535522095
511868.0,74958.0,69778.0,8.0,138673.0,7.998549749
3307.0,384.0,660.0,46.0,1107.0,0.213660759
53621.0,5175.0,10425.0,22.0,21383.0,1.818059656
96493.0,11792.0,19359.0,48.0,36713.0,1.758278571
40076.0,4499.0,9866.0,29.0,15186.0,0.798059301
1747.0,291.0,529.0,30.0,535.0,0.092094078
242634.0,51624.0,41793.0,51.0,79090.0,2.734647266
14328.0,1281.0,3458.0,47.0,6206.0,0.243385165
3355.0,443.0,732.0,48.0,1202.0,0.061134223
10542.0,2078.0,3118.0,38.0,3681.0,0.540916249
8263.0,609.0,2113.0,47.0,3174.0,0.140360945
34215.0,7987.0,12332.0,37.0,13868.0,0.369050485
55414.0,8654.0,14410.0,32.0,21611.0,0.803527033
8068.0,963.0,2847.0,26.0,3546.0,0.116226679
15153.0,1649.0,4479.0,29.0,5999.0,0.301751487
5058.0,372.0,1526.0,17.0,2069.0,0.074235936
16184.0,1484.0,4936.0,47.0,7150.0,0.274912445
9108.0,1131.0,2392.0,29.0,3427.0,0.181373493
20046.0,1838.0,5094.0,5.0,8485.0,0.585318657
24704.0,2446.0,6272.0,42.0,8914.0,0.383858278
5904.0,496.0,776.0,46.0,1989.0,0.381449387
46582.0,3689.0,11494.0,22.0,20722.0,1.579397156
5349.0,759.0,1497.0,48.0,2090.0,0.097468543
499942.0,124873.0,124291.0,6.0,138277.0,4.537224103
23660.0,2326.0,6575.0,1.0,9848.0,0.488895881
348556.0,90529.0,65652.0,51.0,114125.0,3.928458965
75930.0,13765.0,16816.0,39.0,27454.0,1.260147405
11179.0,1177.0,3171.0,40.0,4535.0,0.354386762
2611.0,211.0,671.0,13.0,1153.0,0.035989914
63406.0,6432.0,13589.0,5.0,24938.0,1.851377568
21709.0,2588.0,4406.0,40.0,7932.0,0.688199501
25337.0,2592.0,8522.0,26.0,10245.0,0.365001903
6578.0,639.0,1035.0,48.0,2607.0,0.119863166
4131.0,320.0,1372.0,37.0,1808.0,0.044557871
859064.0,234003.0,106598.0,48.0,276089.0,15.65371397
55700.0,7266.0,12449.0,47.0,20626.0,0.94615813
27086.0,3382.0,6575.0,39.0,9331.0,0.449523938
5686.0,515.0,1561.0,13.0,2120.0,0.078375584
465.0,78.0,112.0,31.0,153.0,0.022415237
35631.0,9145.0,10413.0,50.0,11368.0,0.796478998
2935.0,351.0,884.0,46.0,925.0,0.189626347
12147.0,2794.0,5416.0,51.0,4792.0,0.136904805
445384.0,117276.0,98530.0,34.0,149031.0,4.099613404
2492.0,499.0,862.0,20.0,1015.0,0.118972147
4853.0,518.0,1261.0,30.0,1583.0,0.255828599
35845.0,2908.0,8825.0,21.0,16491.0,0.842297761
17560.0,2065.0,4077.0,21.0,6812.0,0.412630735
20029.0,3989.0,5243.0,19.0,6259.0,0.748831882
30444.0,3652.0,8707.0,27.0,10292.0,0.689050911
22402.0,2792.0,6384.0,45.0,9168.0,0.304032138
41537.0,3217.0,10230.0,12.0,17064.0,0.423183786
115967.0,16682.0,26488.0,39.0,41701.0,1.924608377
102501.0,12767.0,25122.0,1.0,43607.0,2.118018458
61497.0,6501.0,7447.0,13.0,20685.0,0.847672056
70034.0,8389.0,13380.0,13.0,26982.0,0.965345704
40350.0,4836.0,9441.0,18.0,15202.0,0.795920069
22725.0,2350.0,6129.0,1.0,9782.0,0.469575609
110024.0,15260.0,23667.0,17.0,43352.0,1.614815071
25083.0,6200.0,6744.0,8.0,6759.0,0.391951877
64249.0,10543.0,15064.0,55.0,22129.0,1.469857581
6283.0,779.0,1804.0,26.0,2678.0,0.090512174
132064.0,19364.0,25521.0,48.0,50159.0,2.406447112
50972.0,7908.0,9077.0,17.0,15786.0,0.748112719
102665.0,11056.0,27542.0,39.0,41493.0,1.703846086
66516.0,14003.0,16470.0,26.0,25148.0,0.958221834
166051.0,34021.0,31245.0,21.0,58698.0,3.901921761
45894.0,5362.0,10880.0,12.0,19165.0,0.467573409
96109.0,12233.0,21466.0,1.0,39015.0,1.98593805
46511.0,6138.0,10530.0,4.0,15662.0,0.538288281
30774.0,2417.0,7703.0,21.0,13101.0,0.723137712
169507.0,28147.0,37614.0,42.0,63337.0,2.633851407
85063.0,12459.0,22995.0,42.0,32443.0,1.321734809
25398.0,2249.0,6321.0,22.0,10762.0,0.861137971
22039.0,1392.0,4657.0,47.0,9034.0,0.374369462
40540.0,4960.0,9628.0,42.0,14895.0,0.629922871
59916.0,14260.0,18429.0,36.0,20476.0,0.508952494
5201.0,665.0,1418.0,32.0,1907.0,0.075416756
14643.0,1735.0,4271.0,21.0,6277.0,0.344086096
66826.0,8193.0,18012.0,37.0,25970.0,0.720799875
11852.0,2185.0,4566.0,13.0,4572.0,0.163367468
368100.0,72598.0,80015.0,42.0,117297.0,5.719649943
143277.0,19997.0,28610.0,28.0,52412.0,4.749466103
11983.0,614.0,2252.0,48.0,4807.0,0.21835213
32661.0,3939.0,8376.0,17.0,13118.0,0.479363366
12169.0,820.0,3295.0,29.0,4985.0,0.242329165
25063.0,1900.0,5677.0,47.0,10959.0,0.425737185
79828.0,8017.0,18842.0,1.0,36113.0,1.649517346
11735.0,1888.0,4032.0,51.0,5329.0,0.132261289
32106.0,3035.0,8130.0,17.0,13042.0,0.471217668
604.0,90.0,142.0,2.0,222.0,0.01720009
16396.0,3238.0,4034.0,17.0,5507.0,0.240643022
24841.0,4051.0,6750.0,36.0,8206.0,0.211010229
21528.0,3028.0,5056.0,8.0,6735.0,0.33640075
2929.0,533.0,883.0,31.0,836.0,0.141191892
160912.0,40081.0,57914.0,12.0,53270.0,1.639390168
7997.0,1542.0,2413.0,20.0,2885.0,0.38178983
5230.0,363.0,1276.0,37.0,2338.0,0.056411926
2100.0,318.0,513.0,38.0,723.0,0.107752241
19817.0,1689.0,3893.0,48.0,8290.0,0.361101908
12469.0,1104.0,3245.0,18.0,4720.0,0.245956068
3797.0,580.0,963.0,40.0,1306.0,0.120369133
21696.0,1889.0,5960.0,48.0,9278.0,0.395340718
9974.0,996.0,2481.0,1.0,4764.0,0.206096683
32703.0,2887.0,7755.0,40.0,13348.0,1.036721557
259666.0,112018.0,72684.0,6.0,61566.0,2.356599033
46176.0,7353.0,10588.0,28.0,19176.0,1.530680757
86183.0,9043.0,20112.0,39.0,33307.0,1.430307965
291538.0,67719.0,43608.0,2.0,81868.0,8.302118958
34300.0,5181.0,8362.0,36.0,12353.0,0.291359078
5082.0,332.0,1699.0,47.0,2233.0,0.086326313
811880.0,257958.0,143926.0,41.0,224913.0,11.81772171
21741.0,2178.0,5273.0,5.0,8530.0,0.634810581
21199.0,2875.0,4777.0,19.0,7260.0,0.792575119
11289.0,1636.0,2862.0,40.0,4206.0,0.357873885
21935.0,2413.0,5467.0,39.0,7746.0,0.364037052
169594.0,32394.0,36197.0,18.0,56990.0,3.34531024
9876.0,876.0,2863.0,13.0,4156.0,0.136130368
6659.0,618.0,1807.0,21.0,3109.0,0.156475402
2407.0,287.0,820.0,46.0,813.0,0.155512987
20049.0,1872.0,5939.0,5.0,7904.0,0.585406253
326078.0,127566.0,59425.0,8.0,58146.0,5.095358774
20822.0,3285.0,4015.0,27.0,6599.0,0.471272437
31095.0,5613.0,6275.0,38.0,10130.0,1.595502824
2995.0,186.0,713.0,13.0,1164.0,0.041282954
23141.0,2967.0,6003.0,27.0,7631.0,0.523759267
5776.0,536.0,1584.0,40.0,2223.0,0.183105639
64889.0,11032.0,17980.0,27.0,20852.0,1.468658013
20348.0,1992.0,7417.0,55.0,9076.0,0.465511713
4894.0,787.0,1226.0,40.0,1728.0,0.155145256
4000.0,250.0,681.0,13.0,1409.0,0.055135831
13139.0,1051.0,2934.0,39.0,5857.0,0.218057115
40134.0,9861.0,6552.0,16.0,10945.0,1.029541537
13561.0,1415.0,3586.0,47.0,5242.0,0.230356381
12086.0,953.0,3504.0,51.0,5560.0,0.136217294
111755.0,16115.0,19760.0,36.0,38479.0,0.949295446
24851.0,2487.0,6468.0,18.0,9235.0,0.490196026
3092.0,284.0,919.0,13.0,1264.0,0.042619998
63916.0,6709.0,15876.0,6.0,22722.0,0.58006972
20599.0,1296.0,5184.0,54.0,9432.0,0.638788104
68557.0,7626.0,18236.0,37.0,28370.0,0.73947082
15525.0,4306.0,3858.0,8.0,3849.0,0.242596695
34586.0,4879.0,8776.0,18.0,14148.0,0.682222838
15816.0,2389.0,3176.0,40.0,5135.0,0.501384831
22612.0,1835.0,4782.0,13.0,8989.0,0.311682855
143477.0,23144.0,35994.0,17.0,54115.0,2.105802569
69267.0,25209.0,11264.0,8.0,14889.0,1.082379726
80110.0,12229.0,16229.0,40.0,32076.0,2.539576306
17888.0,2239.0,4593.0,29.0,6555.0,0.35621531
281669.0,56913.0,47856.0,40.0,97459.0,8.929221301
65767.0,7291.0,18775.0,39.0,29414.0,1.0914805
1515.0,214.0,518.0,48.0,605.0,0.027606065
12339.0,1342.0,3505.0,48.0,4953.0,0.2248391
406850.0,149720.0,46809.0,51.0,81304.0,4.585471287
57685.0,5449.0,10941.0,13.0,21406.0,0.795127609
19454.0,1361.0,5209.0,28.0,7792.0,0.6448775
77781.0,15510.0,16661.0,18.0,24277.0,1.534261683
5765.0,363.0,1717.0,47.0,2573.0,0.097928216
137640.0,20366.0,25874.0,48.0,43683.0,2.508052009
43602.0,4305.0,10056.0,39.0,16535.0,0.723626329
82029.0,8965.0,20816.0,37.0,33996.0,0.884782764
48860.0,5173.0,7791.0,22.0,16314.0,1.65663443
107610.0,14073.0,16358.0,2.0,31737.0,3.06440677
226758.0,47079.0,26525.0,48.0,64988.0,4.131944619
28287.0,2337.0,5665.0,28.0,11822.0,0.937681189
17505.0,2701.0,4821.0,37.0,6897.0,0.188812765
9310.0,1783.0,2396.0,31.0,3195.0,0.448786794
4332.0,630.0,1079.0,38.0,1453.0,0.22227748
18998.0,1756.0,2398.0,13.0,6468.0,0.261867631
8039.0,635.0,2020.0,13.0,3555.0,0.110809237
53677.0,8083.0,8503.0,13.0,17086.0,0.739881505
24880.0,2069.0,5555.0,12.0,10576.0,0.253480333
423908.0,42411.0,71392.0,48.0,149238.0,7.72437744
60913.0,9072.0,13092.0,40.0,22978.0,1.931010005
1716.0,326.0,534.0,30.0,533.0,0.090459896
21951.0,1354.0,5945.0,54.0,10735.0,0.680714485
16332.0,1684.0,4419.0,17.0,6011.0,0.239703699
43622.0,4271.0,10379.0,26.0,17230.0,0.628413507
208911.0,38669.0,36426.0,1.0,75284.0,4.31681012
10569.0,1288.0,2990.0,19.0,3801.0,0.395147245
15420.0,1401.0,3814.0,51.0,6337.0,0.173793701
5837.0,609.0,1439.0,48.0,2228.0,0.106360793
64210.0,6988.0,12876.0,26.0,22535.0,0.925001863
284010.0,64923.0,70097.0,6.0,87874.0,2.577533029
3656.0,457.0,894.0,40.0,1375.0,0.115899276
321128.0,44830.0,87591.0,12.0,121516.0,3.271689408
4118.0,389.0,1032.0,35.0,1476.0,0.08057447
49728.0,5916.0,12011.0,48.0,19135.0,0.906134919
16665.0,2141.0,4075.0,55.0,5269.0,0.381253819
10589.0,1276.0,3930.0,48.0,4721.0,0.192950906
26907.0,4261.0,7930.0,50.0,9014.0,0.601466712
26032.0,2407.0,7513.0,1.0,11769.0,0.53790945
35285.0,6252.0,12106.0,37.0,12800.0,0.38059174
44527.0,7218.0,14201.0,36.0,17704.0,0.378231652
33147.0,2808.0,6611.0,18.0,10587.0,0.653837981
5858.0,372.0,1074.0,8.0,2178.0,0.091538257
12097.0,2909.0,3437.0,30.0,3588.0,0.637700096
44823.0,5869.0,9287.0,13.0,17808.0,0.617838343
8189.0,915.0,2279.0,29.0,3388.0,0.163072852
5506.0,674.0,1672.0,20.0,1962.0,0.262865425
8037.0,1449.0,2056.0,38.0,2809.0,0.412383219
14740.0,1365.0,5058.0,48.0,6368.0,0.268589702
11327.0,4148.0,2283.0,25.0,2931.0,0.123081232
22671.0,2788.0,6835.0,37.0,9889.0,0.244534372
484411.0,72259.0,104898.0,18.0,187428.0,9.555202889
163941.0,32377.0,24513.0,1.0,55106.0,3.387577332
173283.0,37088.0,36851.0,19.0,58169.0,6.478597783
104062.0,10491.0,18625.0,13.0,34837.0,1.434386222
36810.0,4449.0,8258.0,48.0,13891.0,0.670745382
31529.0,5115.0,7554.0,27.0,10360.0,0.713608138
38659.0,4129.0,8279.0,22.0,14635.0,1.310761982
25121.0,2172.0,4489.0,21.0,9752.0,0.590301634
254261.0,72856.0,57092.0,12.0,77011.0,2.590440636
15611.0,1666.0,4190.0,17.0,5988.0,0.229121629
394855.0,81512.0,120595.0,12.0,146508.0,4.022828658
5013.0,862.0,1392.0,20.0,1781.0,0.239328801
25629.0,4205.0,5263.0,27.0,8138.0,0.58007114
35268.0,4373.0,9521.0,21.0,15900.0,0.828739223
10340.0,1118.0,1972.0,13.0,3626.0,0.142526124
